Freq.	V(rho_over_pref)*I(R4)*freq/sqrt(2)
1.41800000000000e+003	(6.59075565305180e+001dB,9.54788901051513e+001°)
1.41900000000000e+003	(6.58451426158690e+001dB,9.53678910303415e+001°)
1.42000000000000e+003	(6.57835413028094e+001dB,9.52583022334170e+001°)
1.42100000000000e+003	(6.57227418290680e+001dB,9.51500834464075e+001°)
1.42200000000000e+003	(6.56627336986937e+001dB,9.50431957354753e+001°)
1.42300000000000e+003	(6.56035066741702e+001dB,9.49376014447573e+001°)
1.42400000000000e+003	(6.55450507688070e+001dB,9.48332641429536e+001°)
1.42500000000000e+003	(6.54873562394031e+001dB,9.47301485725249e+001°)
1.42600000000000e+003	(6.54304135791676e+001dB,9.46282206013381e+001°)
1.42700000000000e+003	(6.53742135108904e+001dB,9.45274471766352e+001°)
1.42800000000000e+003	(6.53187469803553e+001dB,9.44277962811941e+001°)
1.42900000000000e+003	(6.52640051499763e+001dB,9.43292368915500e+001°)
1.43000000000000e+003	(6.52099793926668e+001dB,9.42317389381908e+001°)
1.43100000000000e+003	(6.51566612859081e+001dB,9.41352732675879e+001°)
1.43200000000000e+003	(6.51040426060341e+001dB,9.40398116059901e+001°)
1.43300000000000e+003	(6.50521153227077e+001dB,9.39453265248737e+001°)
1.43400000000000e+003	(6.50008715935873e+001dB,9.38517914079627e+001°)
1.43500000000000e+003	(6.49503037591751e+001dB,9.37591804197364e+001°)
1.43600000000000e+003	(6.49004043378426e+001dB,9.36674684753530e+001°)
1.43700000000000e+003	(6.48511660210228e+001dB,9.35766312119043e+001°)
1.43800000000000e+003	(6.48025816685656e+001dB,9.34866449609436e+001°)
1.43900000000000e+003	(6.47546443042488e+001dB,9.33974867222155e+001°)
1.44000000000000e+003	(6.47073471114400e+001dB,9.33091341385264e+001°)
1.44100000000000e+003	(6.46606834289028e+001dB,9.32215654717037e+001°)
1.44200000000000e+003	(6.46146467467418e+001dB,9.31347595795806e+001°)
1.44300000000000e+003	(6.45692307024838e+001dB,9.30486958939652e+001°)
1.44400000000000e+003	(6.45244290772848e+001dB,9.29633543995323e+001°)
1.44500000000000e+003	(6.44802357922639e+001dB,9.28787156136066e+001°)
1.44600000000000e+003	(6.44366449049569e+001dB,9.27947605667839e+001°)
1.44700000000000e+003	(6.43936506058836e+001dB,9.27114707843519e+001°)
1.44800000000000e+003	(6.43512472152279e+001dB,9.26288282684729e+001°)
1.44900000000000e+003	(6.43094291796253e+001dB,9.25468154810937e+001°)
1.45000000000000e+003	(6.42681910690520e+001dB,9.24654153275410e+001°)
1.45100000000000e+003	(6.42275275738153e+001dB,9.23846111407788e+001°)
1.45200000000000e+003	(6.41874335016396e+001dB,9.23043866662894e+001°)
1.45300000000000e+003	(6.41479037748440e+001dB,9.22247260475515e+001°)
1.45400000000000e+003	(6.41089334276120e+001dB,9.21456138120896e+001°)
1.45500000000000e+003	(6.40705176033437e+001dB,9.20670348580630e+001°)
1.45600000000000e+003	(6.40326515520937e+001dB,9.19889744413727e+001°)
1.45700000000000e+003	(6.39953306280890e+001dB,9.19114181632668e+001°)
1.45800000000000e+003	(6.39585502873240e+001dB,9.18343519584094e+001°)
1.45900000000000e+003	(6.39223060852304e+001dB,9.17577620834067e+001°)
1.46000000000000e+003	(6.38865936744184e+001dB,9.16816351057561e+001°)
1.46100000000000e+003	(6.38514088024891e+001dB,9.16059578932112e+001°)
1.46200000000000e+003	(6.38167473099157e+001dB,9.15307176035357e+001°)
1.46300000000000e+003	(6.37826051279849e+001dB,9.14559016746319e+001°)
1.46400000000000e+003	(6.37489782768055e+001dB,9.13814978150261e+001°)
1.46500000000000e+003	(6.37158628633774e+001dB,9.13074939946996e+001°)
1.46600000000000e+003	(6.36832550797179e+001dB,9.12338784362430e+001°)
1.46700000000000e+003	(6.36511512010442e+001dB,9.11606396063223e+001°)
1.46800000000000e+003	(6.36195475840159e+001dB,9.10877662074519e+001°)
1.46900000000000e+003	(6.35884406650228e+001dB,9.10152471700431e+001°)
1.47000000000000e+003	(6.35578269585309e+001dB,9.09430716447331e+001°)
1.47100000000000e+003	(6.35277030554754e+001dB,9.08712289949760e+001°)
1.47200000000000e+003	(6.34980656217014e+001dB,9.07997087898813e+001°)
1.47300000000000e+003	(6.34689113964528e+001dB,9.07285007972952e+001°)
1.47400000000000e+003	(6.34402371909051e+001dB,9.06575949771108e+001°)
1.47500000000000e+003	(6.34120398867431e+001dB,9.05869814747996e+001°)
1.47600000000000e+003	(6.33843164347797e+001dB,9.05166506151510e+001°)
1.47700000000000e+003	(6.33570638536171e+001dB,9.04465928962181e+001°)
1.47800000000000e+003	(6.33302792283461e+001dB,9.03767989834524e+001°)
1.47900000000000e+003	(6.33039597092863e+001dB,9.03072597040289e+001°)
1.48000000000000e+003	(6.32781025107614e+001dB,9.02379660413440e+001°)
1.48100000000000e+003	(6.32527049099130e+001dB,9.01689091296875e+001°)
1.48200000000000e+003	(6.32277642455461e+001dB,9.01000802490750e+001°)
1.48300000000000e+003	(6.32032779170138e+001dB,9.00314708202379e+001°)
1.48400000000000e+003	(6.31792433831300e+001dB,8.99630723997641e+001°)
1.48500000000000e+003	(6.31556581611183e+001dB,8.98948766753810e+001°)
1.48600000000000e+003	(6.31325198255891e+001dB,8.98268754613770e+001°)
1.48700000000000e+003	(6.31098260075490e+001dB,8.97590606941543e+001°)
1.48800000000000e+003	(6.30875743934384e+001dB,8.96914244279091e+001°)
1.48900000000000e+003	(6.30657627241986e+001dB,8.96239588304318e+001°)
1.49000000000000e+003	(6.30443887943667e+001dB,8.95566561790269e+001°)
1.49100000000000e+003	(6.30234504511958e+001dB,8.94895088565379e+001°)
1.49200000000000e+003	(6.30029455938045e+001dB,8.94225093474861e+001°)
1.49300000000000e+003	(6.29828721723489e+001dB,8.93556502343072e+001°)
1.49400000000000e+003	(6.29632281872210e+001dB,8.92889241936868e+001°)
1.49500000000000e+003	(6.29440116882721e+001dB,8.92223239929912e+001°)
1.49600000000000e+003	(6.29252207740578e+001dB,8.91558424867861e+001°)
1.49700000000000e+003	(6.29068535911062e+001dB,8.90894726134432e+001°)
1.49800000000000e+003	(6.28889083332111e+001dB,8.90232073918292e+001°)
1.49900000000000e+003	(6.28713832407429e+001dB,8.89570399180720e+001°)
1.50000000000000e+003	(6.28542765999832e+001dB,8.88909633624035e+001°)
1.50100000000000e+003	(6.28375867424809e+001dB,8.88249709660770e+001°)
1.50200000000000e+003	(6.28213120444246e+001dB,8.87590560383483e+001°)
1.50300000000000e+003	(6.28054509260391e+001dB,8.86932119535279e+001°)
1.50400000000000e+003	(6.27900018509982e+001dB,8.86274321480940e+001°)
1.50500000000000e+003	(6.27749633258571e+001dB,8.85617101178664e+001°)
1.50600000000000e+003	(6.27603338995035e+001dB,8.84960394152365e+001°)
1.50700000000000e+003	(6.27461121626250e+001dB,8.84304136464545e+001°)
1.50800000000000e+003	(6.27322967471962e+001dB,8.83648264689665e+001°)
1.50900000000000e+003	(6.27188863259804e+001dB,8.82992715888023e+001°)
1.51000000000000e+003	(6.27058796120500e+001dB,8.82337427580119e+001°)
1.51100000000000e+003	(6.26932753583219e+001dB,8.81682337721432e+001°)
1.51200000000000e+003	(6.26810723571087e+001dB,8.81027384677669e+001°)
1.51300000000000e+003	(6.26692694396874e+001dB,8.80372507200379e+001°)
1.51400000000000e+003	(6.26578654758798e+001dB,8.79717644402982e+001°)
1.51500000000000e+003	(6.26468593736518e+001dB,8.79062735737134e+001°)
1.51600000000000e+003	(6.26362500787250e+001dB,8.78407720969448e+001°)
1.51700000000000e+003	(6.26260365742026e+001dB,8.77752540158540e+001°)
1.51800000000000e+003	(6.26162178802101e+001dB,8.77097133632346e+001°)
1.51900000000000e+003	(6.26067930535503e+001dB,8.76441441965789e+001°)
1.52000000000000e+003	(6.25977611873701e+001dB,8.75785405958617e+001°)
1.52100000000000e+003	(6.25891214108429e+001dB,8.75128966613583e+001°)
1.52200000000000e+003	(6.25808728888612e+001dB,8.74472065114777e+001°)
1.52300000000000e+003	(6.25730148217453e+001dB,8.73814642806225e+001°)
1.52400000000000e+003	(6.25655464449628e+001dB,8.73156641170645e+001°)
1.52500000000000e+003	(6.25584670288589e+001dB,8.72498001808396e+001°)
1.52600000000000e+003	(6.25517758784032e+001dB,8.71838666416591e+001°)
1.52700000000000e+003	(6.25454723329446e+001dB,8.71178576768345e+001°)
1.52800000000000e+003	(6.25395557659799e+001dB,8.70517674692170e+001°)
1.52900000000000e+003	(6.25340255849336e+001dB,8.69855902051460e+001°)
1.53000000000000e+003	(6.25288812309501e+001dB,8.69193200724074e+001°)
1.53100000000000e+003	(6.25241221786952e+001dB,8.68529512582047e+001°)
1.53200000000000e+003	(6.25197479361713e+001dB,8.67864779471291e+001°)
1.53300000000000e+003	(6.25157580445421e+001dB,8.67198943191430e+001°)
1.53400000000000e+003	(6.25121520779684e+001dB,8.66531945475599e+001°)
1.53500000000000e+003	(6.25089296434558e+001dB,8.65863727970319e+001°)
1.53600000000000e+003	(6.25060903807110e+001dB,8.65194232215348e+001°)
1.53700000000000e+003	(6.25036339620118e+001dB,8.64523399623544e+001°)
1.53800000000000e+003	(6.25015600920842e+001dB,8.63851171460699e+001°)
1.53900000000000e+003	(6.24998685079929e+001dB,8.63177488825325e+001°)
1.54000000000000e+003	(6.24985589790392e+001dB,8.62502292628401e+001°)
1.54100000000000e+003	(6.24976313066725e+001dB,8.61825523573065e+001°)
1.54200000000000e+003	(6.24970853244084e+001dB,8.61147122134206e+001°)
1.54300000000000e+003	(6.24969208977599e+001dB,8.60467028537949e+001°)
1.54400000000000e+003	(6.24971379241772e+001dB,8.59785182741090e+001°)
1.54500000000000e+003	(6.24977363329969e+001dB,8.59101524410307e+001°)
1.54600000000000e+003	(6.24987160854021e+001dB,8.58415992901350e+001°)
1.54700000000000e+003	(6.25000771743930e+001dB,8.57728527237973e+001°)
1.54800000000000e+003	(6.25018196247652e+001dB,8.57039066090749e+001°)
1.54900000000000e+003	(6.25039434931002e+001dB,8.56347547755692e+001°)
1.55000000000000e+003	(6.25064488677631e+001dB,8.55653910132663e+001°)
1.55100000000000e+003	(6.25093358689134e+001dB,8.54958090703581e+001°)
1.55200000000000e+003	(6.25126046485214e+001dB,8.54260026510386e+001°)
1.55300000000000e+003	(6.25162553903987e+001dB,8.53559654132749e+001°)
1.55400000000000e+003	(6.25202883102344e+001dB,8.52856909665535e+001°)
1.55500000000000e+003	(6.25247036556444e+001dB,8.52151728695968e+001°)
1.55600000000000e+003	(6.25295017062272e+001dB,8.51444046280502e+001°)
1.55700000000000e+003	(6.25346827736330e+001dB,8.50733796921367e+001°)
1.55800000000000e+003	(6.25402472016396e+001dB,8.50020914542795e+001°)
1.55900000000000e+003	(6.25461953662388e+001dB,8.49305332466897e+001°)
1.56000000000000e+003	(6.25525276757340e+001dB,8.48586983389145e+001°)
1.56100000000000e+003	(6.25592445708461e+001dB,8.47865799353473e+001°)
1.56200000000000e+003	(6.25663465248295e+001dB,8.47141711727005e+001°)
1.56300000000000e+003	(6.25738340435988e+001dB,8.46414651174287e+001°)
1.56400000000000e+003	(6.25817076658641e+001dB,8.45684547631142e+001°)
1.56500000000000e+003	(6.25899679632788e+001dB,8.44951330277987e+001°)
1.56600000000000e+003	(6.25986155405937e+001dB,8.44214927512734e+001°)
1.56700000000000e+003	(6.26076510358251e+001dB,8.43475266923103e+001°)
1.56800000000000e+003	(6.26170751204311e+001dB,8.42732275258461e+001°)
1.56900000000000e+003	(6.26268884994975e+001dB,8.41985878401067e+001°)
1.57000000000000e+003	(6.26370919119361e+001dB,8.41236001336748e+001°)
1.57100000000000e+003	(6.26476861306925e+001dB,8.40482568124975e+001°)
1.57200000000000e+003	(6.26586719629638e+001dB,8.39725501868300e+001°)
1.57300000000000e+003	(6.26700502504269e+001dB,8.38964724681146e+001°)
1.57400000000000e+003	(6.26818218694806e+001dB,8.38200157657888e+001°)
1.57500000000000e+003	(6.26939877314932e+001dB,8.37431720840270e+001°)
1.57600000000000e+003	(6.27065487830657e+001dB,8.36659333184030e+001°)
1.57700000000000e+003	(6.27195060063043e+001dB,8.35882912524821e+001°)
1.57800000000000e+003	(6.27328604191033e+001dB,8.35102375543261e+001°)
1.57900000000000e+003	(6.27466130754411e+001dB,8.34317637729210e+001°)
1.58000000000000e+003	(6.27607650656861e+001dB,8.33528613345169e+001°)
1.58100000000000e+003	(6.27753175169158e+001dB,8.32735215388773e+001°)
1.58200000000000e+003	(6.27902715932458e+001dB,8.31937355554382e+001°)
1.58300000000000e+003	(6.28056284961715e+001dB,8.31134944193673e+001°)
1.58400000000000e+003	(6.28213894649232e+001dB,8.30327890275273e+001°)
1.58500000000000e+003	(6.28375557768312e+001dB,8.29516101343312e+001°)
1.58600000000000e+003	(6.28541287477041e+001dB,8.28699483474927e+001°)
1.58700000000000e+003	(6.28711097322212e+001dB,8.27877941236637e+001°)
1.58800000000000e+003	(6.28885001243344e+001dB,8.27051377639554e+001°)
1.58900000000000e+003	(6.29063013576863e+001dB,8.26219694093394e+001°)
1.59000000000000e+003	(6.29245149060391e+001dB,8.25382790359239e+001°)
1.59100000000000e+003	(6.29431422837186e+001dB,8.24540564500989e+001°)
1.59200000000000e+003	(6.29621850460690e+001dB,8.23692912835497e+001°)
1.59300000000000e+003	(6.29816447899255e+001dB,8.22839729881252e+001°)
1.59400000000000e+003	(6.30015231540963e+001dB,8.21980908305680e+001°)
1.59500000000000e+003	(6.30218218198619e+001dB,8.21116338870887e+001°)
1.59600000000000e+003	(6.30425425114867e+001dB,8.20245910377875e+001°)
1.59700000000000e+003	(6.30636869967476e+001dB,8.19369509609101e+001°)
1.59800000000000e+003	(6.30852570874739e+001dB,8.18487021269393e+001°)
1.59900000000000e+003	(6.31072546401060e+001dB,8.17598327925086e+001°)
1.60000000000000e+003	(6.31296815562651e+001dB,8.16703309941398e+001°)
1.60100000000000e+003	(6.31525397833431e+001dB,8.15801845417829e+001°)
1.60200000000000e+003	(6.31758313151037e+001dB,8.14893810121731e+001°)
1.60300000000000e+003	(6.31995581923029e+001dB,8.13979077419730e+001°)
1.60400000000000e+003	(6.32237225033238e+001dB,8.13057518207142e+001°)
1.60500000000000e+003	(6.32483263848273e+001dB,8.12129000835138e+001°)
1.60600000000000e+003	(6.32733720224226e+001dB,8.11193391035659e+001°)
1.60700000000000e+003	(6.32988616513505e+001dB,8.10250551843981e+001°)
1.60800000000000e+003	(6.33247975571870e+001dB,8.09300343518824e+001°)
1.60900000000000e+003	(6.33511820765627e+001dB,8.08342623459912e+001°)
1.61000000000000e+003	(6.33780175979008e+001dB,8.07377246122900e+001°)
1.61100000000000e+003	(6.34053065621722e+001dB,8.06404062931535e+001°)
1.61200000000000e+003	(6.34330514636702e+001dB,8.05422922186981e+001°)
1.61300000000000e+003	(6.34612548508018e+001dB,8.04433668974176e+001°)
1.61400000000000e+003	(6.34899193268988e+001dB,8.03436145065096e+001°)
1.61500000000000e+003	(6.35190475510486e+001dB,8.02430188818793e+001°)
1.61600000000000e+003	(6.35486422389424e+001dB,8.01415635078156e+001°)
1.61700000000000e+003	(6.35787061637430e+001dB,8.00392315063158e+001°)
1.61800000000000e+003	(6.36092421569752e+001dB,7.99360056260490e+001°)
1.61900000000000e+003	(6.36402531094324e+001dB,7.98318682309476e+001°)
1.62000000000000e+003	(6.36717419721043e+001dB,7.97268012884076e+001°)
1.62100000000000e+003	(6.37037117571269e+001dB,7.96207863570822e+001°)
1.62200000000000e+003	(6.37361655387497e+001dB,7.95138045742523e+001°)
1.62300000000000e+003	(6.37691064543267e+001dB,7.94058366427583e+001°)
1.62400000000000e+003	(6.38025377053259e+001dB,7.92968628174738e+001°)
1.62500000000000e+003	(6.38364625583614e+001dB,7.91868628913010e+001°)
1.62600000000000e+003	(6.38708843462446e+001dB,7.90758161806723e+001°)
1.62700000000000e+003	(6.39058064690591e+001dB,7.89637015105340e+001°)
1.62800000000000e+003	(6.39412323952536e+001dB,7.88504971987905e+001°)
1.62900000000000e+003	(6.39771656627604e+001dB,7.87361810401848e+001°)
1.63000000000000e+003	(6.40136098801298e+001dB,7.86207302896023e+001°)
1.63100000000000e+003	(6.40505687276911e+001dB,7.85041216447555e+001°)
1.63200000000000e+003	(6.40880459587305e+001dB,7.83863312282406e+001°)
1.63300000000000e+003	(6.41260454006915e+001dB,7.82673345689291e+001°)
1.63400000000000e+003	(6.41645709563977e+001dB,7.81471065826679e+001°)
1.63500000000000e+003	(6.42036266052934e+001dB,7.80256215522614e+001°)
1.63600000000000e+003	(6.42432164047056e+001dB,7.79028531067017e+001°)
1.63700000000000e+003	(6.42833444911279e+001dB,7.77787741996116e+001°)
1.63800000000000e+003	(6.43240150815204e+001dB,7.76533570868759e+001°)
1.63900000000000e+003	(6.43652324746310e+001dB,7.75265733034159e+001°)
1.64000000000000e+003	(6.44070010523335e+001dB,7.73983936390718e+001°)
1.64100000000000e+003	(6.44493252809856e+001dB,7.72687881135575e+001°)
1.64200000000000e+003	(6.44922097128012e+001dB,7.71377259504409e+001°)
1.64300000000000e+003	(6.45356589872394e+001dB,7.70051755501157e+001°)
1.64400000000000e+003	(6.45796778324098e+001dB,7.68711044617067e+001°)
1.64500000000000e+003	(6.46242710664881e+001dB,7.67354793538743e+001°)
1.64600000000000e+003	(6.46694435991473e+001dB,7.65982659844575e+001°)
1.64700000000000e+003	(6.47152004329982e+001dB,7.64594291689099e+001°)
1.64800000000000e+003	(6.47615466650368e+001dB,7.63189327474771e+001°)
1.64900000000000e+003	(6.48084874881027e+001dB,7.61767395510429e+001°)
1.65000000000000e+003	(6.48560281923387e+001dB,7.60328113656038e+001°)
1.65100000000000e+003	(6.49041741666541e+001dB,7.58871088952943e+001°)
1.65200000000000e+003	(6.49529309001889e+001dB,7.57395917239019e+001°)
1.65300000000000e+003	(6.50023039837714e+001dB,7.55902182748039e+001°)
1.65400000000000e+003	(6.50522991113732e+001dB,7.54389457692463e+001°)
1.65500000000000e+003	(6.51029220815508e+001dB,7.52857301828959e+001°)
1.65600000000000e+003	(6.51541787988742e+001dB,7.51305262005801e+001°)
1.65700000000000e+003	(6.52060752753367e+001dB,7.49732871691279e+001°)
1.65800000000000e+003	(6.52586176317417e+001dB,7.48139650482290e+001°)
1.65900000000000e+003	(6.53118120990577e+001dB,7.46525103592148e+001°)
1.66000000000000e+003	(6.53656650197429e+001dB,7.44888721316580e+001°)
1.66100000000000e+003	(6.54201828490228e+001dB,7.43229978476997e+001°)
1.66200000000000e+003	(6.54753721561247e+001dB,7.41548333839782e+001°)
1.66300000000000e+003	(6.55312396254511e+001dB,7.39843229510679e+001°)
1.66400000000000e+003	(6.55877920576902e+001dB,7.38114090302840e+001°)
1.66500000000000e+003	(6.56450363708516e+001dB,7.36360323077525e+001°)
1.66600000000000e+003	(6.57029796012153e+001dB,7.34581316055929e+001°)
1.66700000000000e+003	(6.57616289041877e+001dB,7.32776438100840e+001°)
1.66800000000000e+003	(6.58209915550447e+001dB,7.30945037966744e+001°)
1.66900000000000e+003	(6.58810749495538e+001dB,7.29086443516748e+001°)
1.67000000000000e+003	(6.59418866044612e+001dB,7.27199960904678e+001°)
1.67100000000000e+003	(6.60034341578211e+001dB,7.25284873720885e+001°)
1.67200000000000e+003	(6.60657253691556e+001dB,7.23340442099778e+001°)
1.67300000000000e+003	(6.61287681194242e+001dB,7.21365901787310e+001°)
1.67400000000000e+003	(6.61925704107781e+001dB,7.19360463166579e+001°)
1.67500000000000e+003	(6.62571403660816e+001dB,7.17323310239339e+001°)
1.67600000000000e+003	(6.63224862281701e+001dB,7.15253599561427e+001°)
1.67700000000000e+003	(6.63886163588198e+001dB,7.13150459129830e+001°)
1.67800000000000e+003	(6.64555392373974e+001dB,7.11012987219102e+001°)
1.67900000000000e+003	(6.65232634591574e+001dB,7.08840251164608e+001°)
